TITLE,SECTION,SUB,CLS,CAT,DEG,FULL LAW DESCRIPTION,UCR DESCRIPTION,UCR CODE,IBR CODE
PL,220.70,,A,M,2,Criminal Possession Methamphetamine Manufacturing Material- 2nd Degree,Controlled Substance Possession: Synthetic Narcotics,18,35B
PL,220.71,,E,F,1,Criminal Possession Methamphetamine Manufacturing Material- 1st Degree,Controlled Substance Possession: Synthetic Narcotics,18,35B
PL,220.72,,E,F,0,Criminal Possession Of Precursors Of Methamphetamine,Controlled Substance Possession: Synthetic Narcotics,18,35B
PL,220.73,,D,F,3,Unlawful Manufacture Of Methamphetamine- 3rd Degree,Controlled Substance Possession: Synthetic Narcotics,18,35B
PL,220.73,01,D,F,3,Unlaw Manuf Meth-3:Poss 2or>Lab Items And 2or>precursor/reagnt/solvnt,Controlled Substance Possession: Synthetic Narcotics,18,35B
PL,220.73,02,D,F,3,Unlaw Manuf Meth-3: Poss 1 Lab Item And 3 Or>precursor/reagent/solvent,Controlled Substance Possession: Synthetic Narcotics,18,35B
PL,220.73,03A,D,F,3,Unlawful Manuf Meth-3rd:Poss A Precursor Mixed With Reagent Or Solvent,Controlled Substance Possession: Synthetic Narcotics,18,35B
PL,220.73,03B,D,F,3,Unlawful Manuf Meth-3rd:Possess Precursor With 2 Or>reagents/solvents,Controlled Substance Possession: Synthetic Narcotics,18,35B
PL,220.74,,C,F,2,Unlawful Manufacture Of Methamphetamine- 2nd Degree,Controlled Substance Possession: Synthetic Narcotics,18,35B
PL,220.74,01,C,F,2,Commit Unlawful Manufacture Meth 2nd Degree In Presence Of Person <16,Controlled Substance Possession: Synthetic Narcotics,18,35B
PL,220.74,02,C,F,2,Commit Unlawful Manufacture Meth 2nd:Prev Conviction Specified Offense,Controlled Substance Possession: Synthetic Narcotics,18,35B
PL,220.75,,B,F,1,Unlawful Manufacture Of Methamphetamine- 1st Degree,Controlled Substance Possession: Synthetic Narcotics,18,35B
PL,220.76,,E,F,0,Unlawful Disposal Of Methamphetamine Laboratory Material,Controlled Substance Possession: Synthetic Narcotics,18,35B
PL,220.77,,A,F,0,Operating As A Major Drug Trafficker,Controlled Substance Sale: Other,15,35A
PL,220.77,01,A,F,0,Operating As A Major Drug Trafficker-Acting As A Director,Controlled Substance Sale: Other,15,35A
PL,220.77,02,A,F,0,Operating As A Major Drug Trafficker/Profiteer Sells 75K Or More,Controlled Substance Sale: Other,15,35A
PL,220.77,03,A,F,0,Operating As A Major Drug Trafficker/Profiteer Possesses 75K Or More,Controlled Substance Sale: Other,15,35A
PL,221.05,,,V,2,UNLAWFUL POSSESSION OF MARIHUANA 2ND DEGREE,Controlled Substance Possession: Marijuana,17,35A
PL,221.10,,,V,1,Unlawful Possession Marihuana 1st Degree - 1 Ounce Or More,Controlled Substance Possession: Marijuana,17,35A
PL,221.15,,A,M,4,Criminal Possession Marihuana-4th: Aggregate Weight More Than 2 Ounces,Controlled Substance Possession: Marijuana,17,35A
PL,221.20,,E,F,3,Criminal Possession Marihuana-3rd: Aggregate Weight More Than 8 Ounces,Controlled Substance Possession: Marijuana,17,35A
PL,221.25,,D,F,2,Criminal Possession Marihuana-2nd:Aggregate Weight More Than 16 Ounces,Controlled Substance Possession: Marijuana,17,35A
PL,221.30,,C,F,1,Criminal Possession Marijuana-1st:10 Lbs.,Controlled Substance Possession: Marijuana,17,35A
PL,221.35,,B,M,5,Criminal Sale Marijuana-5th:2 Gram,Controlled Substance Sale: Marijuana,13,35A
PL,221.40,,A,M,4,Criminal Sale Marijuana-4th Degree,Controlled Substance Sale: Marijuana,13,35A
PL,221.45,,E,F,3,Criminal Sale Marijuana-3rd:25 Gram,Controlled Substance Sale: Marijuana,13,35A
PL,221.50,,D,F,2,Criminal Sale Marihuana-2nd:4 Oz,Controlled Substance Sale: Marijuana,13,35A
PL,221.55,,C,F,1,Criminal Sale Marijuana-1st:16 Oz,Controlled Substance Sale: Marijuana,13,35A
PL,225.05,,A,M,2,Promoting Gambling-2nd Degree,Gambling - Other,34,39B
PL,225.10,,E,F,1,Promoting Gambling-1st Degree,Gambling - Other,34,39B
PL,225.10,01,E,F,1,Promoting Gambling-1st:Greater Than $5000 Day,Gambling - Bookmaking,32,39B
PL,225.10,02,E,F,1,Promoting Gambling-1st:Lottery/Policy $500/Day,Gambling - Numbers and Lottery,33,39B
PL,225.10,02A,E,F,1,Prom Gambling 1st: Lottery/Policy Scheme-Receive Money/Written Records,Gambling - Numbers and Lottery,33,39B
PL,225.10,02B,E,F,1,Promoting Gambling 1st: Lottery/Policy Scheme-Receive >$500 In One Day,Gambling - Numbers and Lottery,33,39B
PL,225.15,,A,M,2,Possession Gambling Records-2nd Degree,Gambling - Other,34,39B
PL,225.15,01,A,M,2,Possession Gambling Records-2nd:Bookmaking,Gambling - Bookmaking,32,39B
PL,225.15,02,A,M,2,Possession Gambling Records-2nd:Policy/Lott Entry,Gambling - Numbers and Lottery,33,39B
PL,225.15,03,A,M,2,Possession Gambling Records-2nd:Possession Flash Paper,Gambling - Other,34,39B
PL,225.15,04,A,M,2,Possession Gambling Records-2nd:Water Sol Paper,Gambling - Other,34,39B
PL,225.20,,E,F,1,Possession Gambling Records-1st Degree,Gambling - Other,34,39B
PL,225.20,01,E,F,1,Possession Gambling Records-1st:Total Greater Than $5000,Gambling - Bookmaking,32,39B
PL,225.20,02,E,F,1,Possession Gambling Records-1st:Total Greater Than 500 Plays,Gambling - Numbers and Lottery,33,39B
PL,225.30,,A,M,0,Possession Gambling Device,Gambling - Other,34,39C
PL,225.30,01,A,M,0,Possession Gambling Device:Slot Machine,Gambling - Other,34,39C
PL,225.30,02,A,M,0,Possession Gambling Device:Other Than Slot-Machine,Gambling - Other,34,39C
PL,225.30,03,A,M,0,Possession Gambling Device:Coin Operated/Intent To Use,Gambling - Other,34,39C
PL,225.55,,A,M,2,Gaming Fraud in the Second Degree,Fraud,31,26A
PL,225.55,01,A,M,2,Gaming Fraud 2nd - Illegally Change Bet/Outcome/Amount of Payout,Fraud,31,26A
PL,225.55,02,A,M,2,Gaming Fraud 2nd-Obtain Thing of Value from Casino Without Winning Bet,Fraud,31,26A
PL,225.60,,E,F,1,Gaming Fraud in the First Degree,Fraud,31,26A
PL,225.60,01,E,F,1,Gaming Fraud 1 - Commit Gaming Fraud 2/Obtain Benefit Exceeding $1000,Fraud,31,26A
PL,225.60,02,E,F,1,Gaming Fraud 1st - Commit Gaming Fraud 2nd and have Prior Conviction,Fraud,31,26A
PL,225.65,,A,M,0,"Use of Counterfeit, Unapproved or Unlawful Wagering Instruments",Gambling - Other,34,39C
PL,225.70,,A,M,3,Possession of Unlawful Gaming Property 3 - Poss w/ Intent to Defraud,Gambling - Other,34,39B
PL,225.75,,E,F,2,Possession of Unlawful Gaming Property in the Second Degree,Gambling - Other,34,39B
PL,225.75,01,E,F,2,Possession of Unlawful Gaming Property 2 - Make/Sell Prop Value >$300,Gambling - Other,34,39B
PL,225.75,02,E,F,2,Possess Unlawful Gaming Property 2 - Poss Substitute Chips Worth >$500,Gambling - Other,34,39B
PL,225.75,03,E,F,2,Possession of Unlawful Gaming Property 2- Commit PL 225.70/Prior Conv,Gambling - Other,34,39B
PL,225.80,,D,F,1,Possession of Unlawful Gaming Property in the First Degree,Gambling - Other,34,39B
PL,225.80,01,D,F,1,Possession of Unlawful Gaming Property 1-Commit PL 225.75/Value >$1000,Gambling - Other,34,39B
PL,225.80,02,D,F,1,Possess Unlawful Gaming Property 1 - Commit PL 225.75/Prior Conviction,Gambling - Other,34,39B
PL,225.85,,E,F,0,Use of Unlawful Gaming Property - Intent to Defraud Casino,Gambling - Other,34,39B
PL,225.90,,A,M,0,Manipulation of Gaming Outcomes at an Authorized Gaming Establishment,Fraud,31,26A
PL,225.90,,E,F,0,Manipulation of Gaming Outcomes - Prior Conviction Within 5 Years,Fraud,31,26A
PL,225.90,01,A,M,0,Manipulation of Gaming Outcomes- Use Sleight of Hand,Fraud,31,26A
PL,225.90,01,E,F,0,Manipulation of Gaming Outcomes- Use Sleight of Hand/Prior Conviction,Fraud,31,26A
PL,225.90,02,A,M,0,Manipulation of Gaming Outcomes- Use Marked Cards/Altered Dice,Fraud,31,26A
PL,225.90,02,E,F,0,Manipulation of Gaming Outcomes - Marked Cards/Altered Dice-Prior Conv,Fraud,31,26A
PL,225.90,03,A,M,0,Manipulation of Gaming Outcomes- Use Non-authorized Cards/Dice/Device,Fraud,31,26A
PL,225.90,03,E,F,0,Manipulation of Gaming Outcomes- Use Substitute Cards/Prior Conviction,Fraud,31,26A
PL,225.90,04,A,M,0,Manipulation of Gaming Outcomes- Alter Outcome Before Revealed to Play,Fraud,31,26A
PL,225.90,04,E,F,0,Manipulation of Gaming Outcomes- Alter Outcome/ Prior Conviction,Fraud,31,26A
PL,225.95,,A,M,0,Unlawful Manufacture/Sale/Distribute/Mark/Alter Gaming Equipment,Gambling - Other,34,39C
PL,225.95,,E,F,0,Unlawful Manufacture/Sale/Distribute Gaming Equipment Prior Conviction,Gambling - Other,34,39C
PL,225.95,01,A,M,0,Unlawful Manufacture Gaming Equipment Make/Sell Unlawful Cards/Dice,Gambling - Other,34,39C
PL,225.95,01,E,F,0,Unlawful Manufacture Gaming EquipmentCards/Dice/Chip/Prior Conviction,Gambling - Other,34,39C
PL,225.95,02,A,M,0,Unlawful Manufacture Gaming Equipment Alter Gaming Device,Gambling - Other,34,39C
PL,225.95,02,E,F,0,Unlawful Manufacture Gaming Equipment Alter Gaming Device/Prior Conv,Gambling - Other,34,39C
PL,230.00,,B,M,0,Prostitution,Prostitution,26,40A
PL,230.03,,A,M,0,Prostitution In A School Zone-Def Over 18-Hours School In Session,Prostitution,26,40A
PL,230.04,,A,M,3,Patronizing a Person for Prostitution in the 3rd degree,Patronizing Prostitutes,27,90Z
PL,230.05,,E,F,2,Patronizing a Person for Prostitution 2nd: person less than 15,Patronizing Prostitutes,27,90Z
PL,230.06,,D,F,1,Patronizing a Person for Prostitution in the 1st Degree,Patronizing Prostitutes,27,90Z
PL,230.06,01,D,F,1,Patronizing a Person for Prostitution 1st: Person is less than 11,Patronizing Prostitutes,27,90Z
PL,230.06,02,D,F,1,Patronizing a Person for Prostitution 1st: person less than 13,Patronizing Prostitutes,27,90Z
PL,230.08,,E,F,0,Patronizing a Person for Prostitution in a School Zone - Person <18,Patronizing Prostitutes,27,90Z
PL,230.11,,E,F,3,Aggravated Patronizing a Minor for Prostitution in the 3rd Degree,Patronizing Prostitutes,27,90Z
PL,230.12,,D,F,2,Aggravated Patronizing a Minor for Prostitution in the 2nd Degree,Patronizing Prostitutes,27,90Z
PL,230.13,,B,F,1,Aggravated Patronizing a Minor for Prostitution in the 1st Degree,Patronizing Prostitutes,27,90Z
PL,230.19,,E,F,0,Promoting Prostitution In A School Zone-Def Ovr 18 Profits/advances,Promoting Prostitution,25,40B
PL,230.20,,A,M,4,Promoting Prostitution In The 4th Degree,Promoting Prostitution,25,40B
PL,230.20,01,A,M,4,Promoting Prostitution 4-Advance Or Profit From Prostitution,Promoting Prostitution,25,40B
PL,230.20,02,A,M,4,Promoting Prostitution 4-Distrib Obscene Matter/Nudity-10 Or More Ppl,Promoting Prostitution,25,40B
PL,230.25,,D,F,3,Promoting Prostitution-3rd Degree,Promoting Prostitution,25,40B
PL,230.25,01,D,F,3,Promote Prost-3:Two Or More Prostitutes/Travel Facilitate Prostitution,Promoting Prostitution,25,64A
PL,230.25,02,D,F,3,Promoting Prostitution-3rd Degree,Promoting Prostitution,25,64A
PL,230.30,,C,F,2,Promoting Prostitution 2nd - Advance Prostitution of Person Under 18,Promoting Prostitution,25,64A
PL,230.30,01,C,F,2,Promoting Prostitution-2nd:Compel By Force Or Profit From Such Conduct,Promoting Prostitution,25,64A
PL,230.30,02,C,F,2,Promoting Prostitution 2nd: Profit From Prostitution of Person <18,Promoting Prostitution,25,64A
PL,230.32,,B,F,1,Promoting Prostitution in the 1st Degree,Promoting Prostitution,25,64A
PL,230.32,01,B,F,1,Promoting Prostitution 1st - Profit From Prostitution of Person <13,Promoting Prostitution,25,64A
PL,230.32,02,B,F,1,Promoting Prostitution 1st - Defendant 21 Yrs or More/Person <15,Promoting Prostitution,25,64A
PL,230.33,,B,F,0,Compelling Prostitution: Defendant 18 or More Compels Person <18,Promoting Prostitution,25,64A
PL,230.34,,B,F,0,Sex Trafficking: Intentionally Advances Or Profits From Prostitution,Promoting Prostitution,25,64A
PL,230.34,01,B,F,0,Sex Traffick:Provide Substance To Impair Judgment Of Person Patronized,Promoting Prostitution,25,64A
PL,230.34,01A,B,F,0,Sex Trafficking: Provide Narcotic Drug To Impair Person's Judgment,Promoting Prostitution,25,64A
PL,230.34,01B,B,F,0,Sex Trafficking:Provide Concentrated Cannabis-Impair Person's Judgment,Promoting Prostitution,25,64A
PL,230.34,01C,B,F,0,Sex Trafficking: Provide Methadone To Impair Person's Judgment,Promoting Prostitution,25,64A
PL,230.34,01D,B,F,0,Sex Trafficking: Provide GHB Or Rohypnol To Impair Judgment,Promoting Prostitution,25,64A
PL,230.34,02,B,F,0,Sex Trafficking: Make False Statements Or Omissions To Induce Person,Promoting Prostitution,25,64A
PL,230.34,03,B,F,0,Sex Trafficking: Withhold Person's Passport/Immigration Document/ID,Promoting Prostitution,25,64A
PL,230.34,04,B,F,0,Sex Trafficking: Require Person To Perform Prostitution To Repay Debt,Promoting Prostitution,25,64A
PL,230.34,05,B,F,0,Sex Trafficking: Force Person Into Prostitution By Instilling Fear,Promoting Prostitution,25,64A
PL,230.34,05A,B,F,0,Sex Trafficking: Force Person Through Fear Of Physical Injury Or Death,Promoting Prostitution,25,64A
PL,230.34,05B,B,F,0,Sex Trafficking: Force Person Through Fear Of Damage To Property,Promoting Prostitution,25,64A
PL,230.34,05C,B,F,0,Sex Traffick: Force Person By Fear Of Felonious Conduct/Unlaw Imprison,Promoting Prostitution,25,64A
PL,230.34,05D,B,F,0,Sex Trafficking: Force Person By Fear Of Criminal Charges/Deportation,Promoting Prostitution,25,64A
PL,230.34,05E,B,F,0,Sex Trafficking: Force Person Through Fear Of Exposing A Secret,Promoting Prostitution,25,64A
PL,230.34,05F,B,F,0,Sex Traffick: Force Person By Fear About Another's Legal Claim/Defense,Promoting Prostitution,25,64A
PL,230.34,05G,B,F,0,Sex Trafficking:Force Person Through Fear Of Abuse Of Public Authority,Promoting Prostitution,25,64A
PL,230.34,05H,B,F,0,Sex Trafficking:Force Person-Fear Re:Health/Safety/Immigration Status,Promoting Prostitution,25,64A
PL,230.34A,,B,F,0,Child Sex Traff: Intentionally Advances Or Profits From Prostitution,Promoting Prostitution,25,64A
PL,230.40,,B,M,0,Permitting Prostitution: Control Premises/Vehicle Used fr Prostitution,Promoting Prostitution,25,64A
PL,235.05,,A,M,3,Obscenity-3rd Degree,All Other Offenses (Except Traffic),43,370
PL,235.05,01,A,M,3,Obscenity-3rd:Obscene Material,All Other Offenses (Except Traffic),43,370
PL,235.05,02,A,M,3,Obscenity-3rd:Obscene Perform,All Other Offenses (Except Traffic),43,370
PL,235.06,,E,F,2,Obscenity-2nd Degree,All Other Offenses (Except Traffic),43,370
PL,235.07,,D,F,1,Obscenity-1st Degree,All Other Offenses (Except Traffic),43,370
PL,235.21,,E,F,2,Disseminating Indecent Material To Minor-2nd Degree,All Other Offenses (Except Traffic),43,370
PL,235.21,01,E,F,2,Disseminating Indecent Material To Minor-2nd:Sell or Loan for Money,All Other Offenses (Except Traffic),43,370
PL,235.21,02,E,F,2,Disseminating Indecent Material To Minor-2nd:Exhibit Obscene Movies,All Other Offenses (Except Traffic),43,370
PL,235.21,03,E,F,2,Disseminating Indecent Material To Minors-2nd: Computer Communication,All Other Offenses (Except Traffic),43,370
PL,235.22,,D,F,1,Disseminate Indecent Material To Minors- 1st Degree,All Other Offenses (Except Traffic),43,370
PL,235.22,00X,D,F,1,Disseminate Indecent Material To Minors-1st Degree: Sexually Motivated,All Other Offenses (Except Traffic),43,370
PL,240.05,,A,M,2,Riot-2nd Degree,Offenses Against Public Order,35,90Z
PL,240.06,,E,F,1,Riot-1st Degree,Offenses Against Public Order,35,90Z
PL,240.06,01,E,F,1,Riot-1st: Cause/Risk Public Alarm And Cause Injury Or Property Damage,Offenses Against Public Order,35,90Z
PL,240.06,02,E,F,1,Riot-1st Degree: Correctional Facility-Cause Injury Or Property Damage,Offenses Against Public Order,35,90Z
PL,240.08,,A,M,0,Inciting To Riot,Offenses Against Public Order,35,90Z
PL,240.10,,B,M,0,Unlawful Assembly,Offenses Against Public Order,35,90Z
PL,240.15,,E,F,0,Criminal Anarchy,Offenses Against Public Order,35,90Z
PL,240.15,A,E,F,0,Anarchy- Advocates Overthrow Of Government,Offenses Against Public Order,35,90Z
PL,240.15,B,E,F,0,Criminal Anarchy-Publish/Distribute Document Advocate Overthrow Gov't,Offenses Against Public Order,35,90Z
PL,240.15,C,E,F,0,Criminal Anarchy- Joins Organization Advocating Overthrow Of Gov't,Offenses Against Public Order,35,90Z
PL,240.20,,,V,0,Disorderly Conduct,Disorderly Conduct,45,90C
PL,240.20,01,,V,0,Disorderly Conduct:Fight/Violent Behavior,Disorderly Conduct,45,90C
PL,240.20,02,,V,0,Disorderly Conduct:Unreasonable Noise,Disorderly Conduct,45,90C
PL,240.20,03,,V,0,Disorderly Conduct:Obscene Language/Gestures,Disorderly Conduct,45,90C
PL,240.20,04,,V,0,Disorderly Conduct:Disturbing Lawful Assembly,Disorderly Conduct,45,90C
PL,240.20,05,,V,0,Disorderly Conduct:Obstructing Traffic,Disorderly Conduct,45,90C
PL,240.20,06,,V,0,Disorderly Conduct:Refusing To Move On,Disorderly Conduct,45,90C
PL,240.20,07,,V,0,Disorderly Conduct:Create Hazardous or Physically Offensive Condition,Disorderly Conduct,45,90C
PL,240.21,,A,M,0,Disruption/Disturbance Of Religious/Funeral/Burial/Memorial Service,Disorderly Conduct,45,90C
PL,240.25,,B,M,1,Harassment-1st,Simple Assault,37,13C
PL,240.26,,,V,2,Harassment-2nd,All Other Offenses (Except Traffic),43,90Z
PL,240.26,01,,V,2,Harassment-2nd Degree: Physical Contact,Simple Assault,37,13B
PL,240.26,02,,V,2,Harassment-2nd:Follow Person,All Other Offenses (Except Traffic),43,90Z
PL,240.26,03,,V,2,Harassment-2nd Degree - Alarm or Seriously Annoy No Legitimate Purpose,All Other Offenses (Except Traffic),43,90Z
PL,240.30,,A,M,2,Aggravated Harassment-2nd Degree,Simple Assault,37,13C
PL,240.30,01,A,M,2,Aggravated Harassment 2nd - Communicate Threat Physical/Property Harm,Simple Assault,37,13C
PL,240.30,01A,A,M,2,Agg Harassment 2nd - Communicate Threat by Phone/Computer/Mail,Simple Assault,37,13C
PL,240.30,01B,A,M,2,Aggravated Harassment 2 - Cause Threat to be Communicated,Simple Assault,37,13C
PL,240.30,02,A,M,2,Aggravated Harassment 2 - Threaten by Telephone/No Legitimate Purpose,Simple Assault,37,13C
PL,240.30,03,A,M,2,Aggravated Harassment 2 -Physical Contact Due to Race/Religion/Sex/Age,Simple Assault,37,13C
PL,240.30,04,A,M,2,Aggravated Harassment 2 - Cause Physical Injury to Family Member,Simple Assault,37,13C
PL,240.30,05,A,M,2,Aggravated Harassment 2nd - 2nd Conviction Within 10 Yrs,Simple Assault,37,13C
PL,240.31,,E,F,1,Aggravated Harassment-1st Degree,Criminal Mischief,30,290
PL,240.31,01,E,F,1,Aggravated Harassment-1st: Damage Religious Premises In Amount >$50,Criminal Mischief,30,290
PL,240.31,02,E,F,1,Aggravated Harassment-1st: Commit Agg Harassment 2 w/Prior Conviction,Simple Assault,37,13B
PL,240.31,03,E,F,1,Aggrav Harassment-1st: Place Swastika On Property W/o Owner Permission,Criminal Mischief,30,290
PL,240.31,04,E,F,1,Aggravated Harassment-1st: Set Cross On Fire In Public View,Criminal Mischief,30,290
PL,240.31,05,E,F,1,Aggravated Harassment-1:Display Noose On Property W/o Owner Permission,Criminal Mischief,30,290
PL,240.32,,E,F,0,Aggravated Harassment Of An Employee By An Inmate,All Other Offenses (Except Traffic),43,90Z
PL,240.35,,,V,0,Loitering,Loitering (Vagrancy),47,90B
PL,240.35,02,,V,0,Loitering:Remain Public Place-Gambling,Gambling - Other,34,39C
PL,240.35,04,,V,0,Loitering:Disguised In A Public Place,Loitering (Vagrancy),47,90B
PL,240.35,05,,V,0,Loitering:On School Ground No Reason,Loitering (Vagrancy),47,90B
PL,240.35,06,,V,0,Loitering,Loitering (Vagrancy),47,90B
PL,240.36,,B,M,1,Loitering Unlawful Use Controlled Substance,Loitering (Vagrancy),47,90B
PL,240.37,,,V,0,Loitering:Prostitution-1st Offense,Prostitution,26,40B
PL,240.37,,A,M,0,Loitering:Prostitution Offense,Promoting Prostitution,25,40B
PL,240.37,,B,M,0,Loitering:Prostitution-2nd Offense,Prostitution,26,40B
